abstractText,acquisitionStart,acquisitionEnd,catalogs,collectionName,collectionLongName,datasetId,datasetAlias,datasetCategoryName,dataOwner,dateUpdated,doiNumber,ingestFrequency,keywords,legacyId,sceneCount,spatialBounds,temporalCoverage,supportCloudCover,supportDeletionSearch,allowInKmz
,0021-09-16,,['HDDS'],201704_Exercise_Gotham_Shield,201704_Exercise_Gotham_Shield,5ee6c797c93b45f7,event1314,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13589.0,1270103,"{'north': 45.017918, 'east': -69.737052, 'south': 39.241200966, 'west': -76.066365}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201704_Fire_US,201704_Fire_US,5ee6c798f947fa8d,event1310,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13563.0,1270103,"{'north': 33.680751, 'east': -79.178911156, 'south': 24.908980204, 'west': -112.698808388}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201704_Flood_ARG,201704_Flood_ARG,5ee6c79921389f51,event1306,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13500.0,1270103,"{'north': -25.276788, 'east': -59.944828, 'south': -32.810009938, 'west': -68.10417}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201704_Flood_DOM,201704_Flood_DOM,5ee6c79a7f46e396,event1311,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13580.0,1270103,"{'north': 20.584769, 'east': -67.735486, 'south': 16.255170755, 'west': -72.727437995}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201704_Flood_HTI,201704_Flood_HTI,5ee6c79b47b3bb87,event1312,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13583.0,1270103,"{'north': 19.845109938, 'east': -71.742071814, 'south': 16.272970369, 'west': -76.350111}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201704_Flood_PER,201704_Flood_PER,5ee6c79ce770bdd0,event1303,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13440.0,1270103,"{'north': -1.811908, 'east': -70.594931, 'south': -9.834199, 'west': -82.377099971}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201704_Flood_Pre_Event_MEX,201704_Flood_Pre_Event_MEX,5ee6c79d6ae8b94f,event1308,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13540.0,1270103,"{'north': 30.042539, 'east': -97.677291, 'south': 25.057152, 'west': -106.590945}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201704_Flood_US,201704_Flood_US,5ee6c79ef8a7df67,event1304,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13460.0,1270103,"{'north': 43.199922, 'east': -86.206305, 'south': 27.767820993, 'west': -124.461273}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201704_Landslide_COL,201704_Landslide_COL,5ee6c79f65ee3cd0,event1305,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13463.0,1270103,"{'north': 2.880589, 'east': -74.588527, 'south': -0.445784, 'west': -78.987848}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201704_Tornado_US,201704_Tornado_US,5ee6c7a085569f06,event1307,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13520.0,1270103,"{'north': 37.108219149, 'east': -84.063636679, 'south': 30.621532486, 'west': -97.292399636}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201704_Vessel_Stellar_Daisy,201704_Vessel_Stellar_Daisy,5ee6c7a141f4d5b5,event1313,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13586.0,1270103,"{'north': -31.473737, 'east': -17.968754, 'south': -35.107775, 'west': -22.508818}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201705_Cyclone_Mora_BGD,201705_Cyclone_Mora_BGD,5ee6c7a231b49ed1,event1322,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13760.0,1270103,"{'north': 24.539796, 'east': 95.245368, 'south': 18.896479, 'west': 89.106302}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201705_Fire_RUS,201705_Fire_RUS,5ee6c7a3e2a93da9,event1321,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13740.0,1270103,"{'north': 58.431429343, 'east': 99.633148652, 'south': 54.739421555, 'west': 94.712450405}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201705_Fire_US,201705_Fire_US,5ee6c7a4b80a53c6,event1320,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13720.0,1270103,"{'north': 34.25147975, 'east': -108.865432842, 'south': 32.090880223, 'west': -112.956367615}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201705_Flood_CAN,201705_Flood_CAN,5ee6c7a570d2b905,event1317,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13640.0,1270103,"{'north': 47.513688, 'east': -71.026521, 'south': 43.107247, 'west': -78.688566}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201705_Flood_Central_US,201705_Flood_Central_US,5ee6c7a6ae254c5a,event1315,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13600.0,1270103,"{'north': 41.666504, 'east': -86.1444, 'south': 33.496521441, 'west': -116.607712}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201705_Flood_CHL,201705_Flood_CHL,5ee6c7a7ebf091e3,event1318,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13680.0,1270103,"{'north': -24.924280422, 'east': -68.120172, 'south': -32.471766, 'west': -72.715743073}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201705_Flood_US,201705_Flood_US,5ee6c7a812fabdf3,event1319,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13701.0,1270103,"{'north': 46.486562, 'east': -72.706356, 'south': 41.288813, 'west': -82.39144}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201705_Tornado_US,201705_Tornado_US,5ee6c7a9e4006b73,event1316,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13620.0,1270103,"{'north': 47.156256562, 'east': -75.300833, 'south': 33.52152203, 'west': -95.041964148}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201706_Airplane_CA,201706_Airplane_CA,5ee6c7aa646d3aca,event1326,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13820.0,1270103,"{'north': 39.976916821, 'east': -117.432475, 'south': 36.382692039, 'west': -121.985189}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201706_Exercise_Earthquake_US,201706_Exercise_Earthquake_US,5ee6c7ab4d618d59,event1323,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13780.0,1270103,"{'north': 37.402639, 'east': -88.786591267, 'south': 33.522002005, 'west': -92.841029}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201706_Fire_US,201706_Fire_US,5ee6c7acb6608795,event1324,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13800.0,1270103,"{'north': 48.532497075, 'east': -70.278857, 'south': -16.021618, 'west': -121.833647408}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201706_Fire_ZAF,201706_Fire_ZAF,5ee6c7adb3dce34b,event1325,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13803.0,1270103,"{'north': -31.042953585, 'east': 27.944869449, 'south': -35.709878389, 'west': 20.13703}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201706_Flood_HND,201706_Flood_HND,5ee6c7ae7ba350e6,event1327,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13840.0,1270103,"{'north': 15.517619946, 'east': -84.952901, 'south': 11.323156, 'west': -89.805989}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201706_Flood_Pre_Event_US,201706_Flood_Pre_Event_US,5ee6c7afece36e03,event1329,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13863.0,1270103,"{'north': 31.60808, 'east': -92.492582, 'south': 25.846199, 'west': -99.528332}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201706_Flood_US,201706_Flood_US,5ee6c7b0cd1d8bc1,event1330,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13866.0,1270103,"{'north': 44.261117282, 'east': -70.380372, 'south': 41.948278, 'west': -73.946768443}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201706_Landslide_CHN,201706_Landslide_CHN,5ee6c7b156c30f3c,event1331,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13880.0,1270103,"{'north': 35.397350694, 'east': 106.884227202, 'south': 28.842635106, 'west': 101.672422}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201706_Tornado_US,201706_Tornado_US,5ee6c7b29579b96d,event1328,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13860.0,1270103,"{'north': 47.589302, 'east': -78.071455, 'south': 39.239202, 'west': -101.637182}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201707_Fire_MNE,201707_Fire_MNE,5ee6c7b396756ce6,event1335,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13960.0,1270103,"{'north': 44.292208063, 'east': 20.306159317, 'south': 40.621022635, 'west': 16.67569608}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201707_Fire_US,201707_Fire_US,5ee6c7b4769b5184,event1332,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13900.0,1270103,"{'north': 48.188631, 'east': -105.439502, 'south': 30.662610406, 'west': -122.304839}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201707_Flood_US,201707_Flood_US,5ee6c7b5b71c6d1b,event1334,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13940.0,1270103,"{'north': 45.002346, 'east': -86.353670521, 'south': 40.647540625, 'west': -93.126202}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201707_PineBeetle_Infestation_US,201707_PineBeetle_Infestation_US,5ee6c7b68b9abe4e,event1333,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13920.0,1270103,"{'north': 35.700178658, 'east': -83.372444, 'south': 30.62444219, 'west': -92.498319845}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201707_SAR_Mt_Shasta,201707_SAR_Mt_Shasta,5ee6c7b788f853f6,event1337,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14000.0,0,,,True,False,True
,0021-09-16,,['HDDS'],201707_Tornado_US,201707_Tornado_US,5ee6c7b8c6ed119f,event1336,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",13980.0,1270103,"{'north': 40.493284, 'east': -73.698465, 'south': 37.786821213, 'west': -78.274299841}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201708_Earthquake_CHN,201708_Earthquake_CHN,5ee6c7b956495d6,event1341,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14080.0,1270103,"{'north': 46.896093, 'east': 106.545036, 'south': 31.620007, 'west': 78.912533288}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201708_Fire_ARM,201708_Fire_ARM,5ee6c7baa61cde3c,event1349,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14220.0,1270103,"{'north': 40.105678999, 'east': 45.687569523, 'south': 39.59737713, 'west': 44.847244022}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201708_Fire_US,201708_Fire_US,5ee6c7bb10a5b3f6,event1338,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14020.0,1270103,"{'north': 48.549799071, 'east': -110.948000003, 'south': 37.388722, 'west': -126.080898077}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201708_Flood_BGD,201708_Flood_BGD,5ee6c7bce52f47ef,event1345,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14143.0,1270103,"{'north': 27.190833, 'east': 93.720434, 'south': 21.987864, 'west': 88.069440373}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201708_Flood_NPL,201708_Flood_NPL,5ee6c7bd9530963c,event1343,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14120.0,1270103,"{'north': 30.806009, 'east': 89.984224938, 'south': 7.72124008, 'west': -14.399679987}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201708_Flood_SLE,201708_Flood_SLE,5ee6c7bec8487224,event1344,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14140.0,1270103,"{'north': 9.901886, 'east': -12.172605269, 'south': 7.610500078, 'west': -14.899237}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201708_Flood_US,201708_Flood_US,5ee6c7bf7276a58e,event1342,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14100.0,1270103,"{'north': 65.107773, 'east': -89.861916, 'south': 45.747847, 'west': -151.848841515}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201708_Flood_VEN,201708_Flood_VEN,5ee6c7c0d48e2285,event1339,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14060.0,1270103,"{'north': 11.180889744, 'east': -59.418165, 'south': 6.159980054, 'west': -73.109094}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201708_Flood_VNM,201708_Flood_VNM,5ee6c7c17c43b21,event1340,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14063.0,1270103,"{'north': 24.194428906, 'east': 107.551404, 'south': 20.001293, 'west': 100.307944}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201708_Hurricane_Harvey,201708_Hurricane_Harvey,5ee6c7c2813b7a50,event1348,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14200.0,1270103,"{'north': 49.232123, 'east': -59.713361558, 'south': 13.387870186, 'west': -119.854413}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201708_Hurricane_Harvey_Charter,201708_Hurricane_Harvey_Charter,5ee6c7c35a5501e6,event1350,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14240.0,0,,,True,False,True
,0021-09-16,,['HDDS'],201708_Storm_US,201708_Storm_US,5ee6c7c49e297aab,event1346,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14180.0,1270103,"{'north': 41.401239131, 'east': -78.044649178, 'south': 37.916070364, 'west': -82.451127808}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201708_Tornado_US,201708_Tornado_US,5ee6c7c56d660997,event1347,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14183.0,1270103,"{'north': 47.043365, 'east': -76.046941395, 'south': 34.108828, 'west': -97.382753}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201709_Earthquake_MEX,201709_Earthquake_MEX,5ee6c7c65b236960,event1354,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14360.0,1270103,"{'north': 21.978613, 'east': -92.958196, 'south': 15.016239, 'west': -103.731976}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201709_Fire_US,201709_Fire_US,5ee6c7c7f7172c05,event1351,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14260.0,1270103,"{'north': 49.007199, 'east': 127.721447, 'south': 29.677411, 'west': -124.712196}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201709_Hurricane_Irma,201709_Hurricane_Irma,5ee6c7c810aec340,event1352,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14280.0,1270103,"{'north': 36.437416026, 'east': 18.399946, 'south': -64.874981, 'west': -95.492623}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201709_Hurricane_Irma_Charter,201709_Hurricane_Irma_Charter,5ee6c7c98114f32e,event1353,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14300.0,1270103,"{'north': 32.200963891, 'east': -63.803368106, 'south': 16.902457988, 'west': -83.272943833}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201709_Tornado_US,201709_Tornado_US,5ee6c7ca4549fa91,event1355,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14380.0,1270103,"{'north': 47.127309056, 'east': -91.43936376, 'south': 43.442084, 'west': -97.625946279}","[""1897-04-05 00:00:00-06"",""2020-06-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],201709_Volcano_Agung_IDN,201709_Volcano_Agung_IDN,5ee6c7cba6fab2e9,event1356,2017 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",14400.0,885,"{'north': -6.05774, 'east': 118.981691, 'south': -10.509122, 'west': 113.96048}","[""2007-05-01 00:00:00-05"",""2023-09-12 00:00:00-05""]",True,False,True
